credit_id,department,gender,crew_id,job,name,profile_part
578962489251411ed40045ad,Art,0,1651080,Painter,Stephen Paisley,
578962b6c3a368191700462d,Art,0,1651081,Sculptor,Martin L. Mercer,
59de2e2592514124c908db25,Camera,0,1651086,Aerial Camera,Clyde Miller,
57896524c3a36817d700554f,Crew,0,1651096,Craft Service,Simone Lindo,
578965899251413f08001568,Crew,0,1651098,Digital Effects Supervisor,Kyle Menzies,
578965c99251411e29004cae,Crew,0,1651100,Driver,John Coles,
578965e49251411f1e004b28,Crew,0,1651102,Makeup Effects,Dave Axford,
5789668a9251413585003fcb,Crew,0,1651104,Second Unit Cinematographer,John Jay Hebert,
578b7434c3a3687a460074d0,Crew,0,1652207,Utility Stunts,Joel Harris,
578b7441c3a3681a0c001006,Crew,0,1652208,Video Assist Operator,Anthony Nocera,
578b74cc9251417aca007d19,Lighting,0,1652209,Best Boy Electric,John O'Boyle,
578b74f6c3a3682bca0088da,Lighting,0,1652210,Electrician,Kevin Barnes,
578b75059251417c2b007d82,Lighting,0,1652211,Gaffer,Kevin Alanthwaite,
578b7535c3a3687a4600753b,Lighting,0,1652214,Rigging Gaffer,Ian Foulds,
578b7567c3a3682c29008669,Lighting,0,1652217,Rigging Grip,Tracy Shaw,
578b75c0c3a3681a0c0010b3,Production,0,1652218,Production Coordinator,Kimberley Bradley,
578b75edc3a3687a46007599,Production,0,1652219,Production Manager,Nan Skiba,
578b761b9251417aca007dbe,Production,0,1652220,Researcher,Chris Ellefson,
59de323392514124cd08e86e,Visual Effects,0,1652229,3D Animator,Brian Anderson,
578b7fb292514132c30072fb,Visual Effects,0,1652231,Digital Compositors,Barb Benoit,
578b7fc49251413fa4000297,Visual Effects,0,1652232,Visual Effects,Steve Parsons,
578b7ff09251413fa40002be,Visual Effects,0,1652233,Visual Effects Producer,Mark Halsall,
578b804a9251413fa40002fa,Writing,0,1652234,Storyboard,Rob McCallum,
59de2df1c3a368623e08a828,Art,0,1904022,Set Dresser,Nick Fischer,
59de2e09c3a36861ec08cef5,Art,0,1904023,Title Designer,Glyn Tebbutt,
59de2e4f925141251408ff9f,Camera,0,1904025,Camera Loader,Renée Pilgrim,
59de2e8b92514124eb08bb01,Camera,0,1904026,Dolly Grip,Thomas Care,
59de2ec3c3a368623e08a8e2,Camera,0,1904027,Grip,Randy Burbidge,
59de2eefc3a36861df09741a,Costume & Make-Up,0,1904028,Costume Illustrator,Madeline Brian,
59de2f25925141252c08a7a4,Costume & Make-Up,0,1904029,Key Costumer,Adam Smith,
59de304b925141252c08a8ce,Crew,0,1904034,Pilot,Guillaume Carpentier,
59de30dd9251412514090221,Directing,0,1904038,Third Assistant Director,Cameron Kuc,
59de30fb925141252c08a986,Editing,0,1904039,Negative Cutter,Tom Mayclim,
59de311c9251412514090271,Production,0,1904045,Assistant Production Coordinator,Darron Leiren-Young,
59de313592514124eb08bdde,Production,0,1904047,Assistant Production Manager,Ian Maxwell,
59de314dc3a36861ec08d254,Production,0,1904048,Casting Assistant,Roberta Romano,
59de31bec3a36861ec08d2e9,Sound,0,1904049,Musician,Russ Miller,
59de3295925141252c08ab2e,Visual Effects,0,1904050,3D Artist,Jean-Louis Billard,
59de32bbc3a368624d089a0f,Visual Effects,0,1904051,3D Modeller,Emily Cobb,
59de3433925141251f08fe5b,Writing,0,1904052,Story Editor,Monica Sandstede,
52fe462d9251416c9104bcb5,Directing,1,1046169,Director,Pat Verducci,
5541adb1c3a36877ee002a3f,Writing,1,1046169,Writer,Pat Verducci,
52fe4781c3a368484e0cac47,Editing,0,35739,Editor,Sanjay Sankla,
52fe4781c3a368484e0cac3b,Sound,0,85706,Music,Anand Raj Anand,
52fe4781c3a368484e0cac23,Directing,2,105446,Director,Indra Kumar,
52fe4781c3a368484e0cac2f,Production,2,105446,Producer,Indra Kumar,
52fe4781c3a368484e0cac29,Production,0,550326,Producer,Ashok Thakeria,
52fe4781c3a368484e0cac35,Writing,0,550327,Screenplay,Tushar Hiranandani,
52fe4781c3a368484e0cac71,Writing,0,550327,Story,Tushar Hiranandani,
56602d5ec3a36875f4002d8c,Crew,0,583524,Cinematography,Aseem Bajaj	,
584583f39251416ae801700f,Writing,2,1264503,Writer,Farhad,/sLCvU6l8sUhu1sZ9dTrCzPvcD6x.jpg
584583fe92514166ba016f8b,Writing,2,1264504,Writer,Sajid,/oN421jlsB9C8MTkWxEsk3NT48ME.jpg
52fe48e6c3a368484e110e8b,Directing,2,254234,Director,Fred Haines,
52fe48e6c3a368484e110e97,Writing,2,254234,Writer,Fred Haines,
52fe48e6c3a368484e110e91,Writing,0,573548,Writer,Hermann Hesse,
52fe48e6c3a368484e110e9d,Production,0,573549,Producer,Melvin Fishman,
52fe48e6c3a368484e110ea3,Production,0,573550,Producer,Richard Herland,
5674f79d92514179dd0019e9,Production,2,14054,Executive Producer,Philip D'Antoni,
52fe49e69251416c750d7029,Writing,2,46000,Writer,Sandor Stern,
52fe49e69251416c750d7017,Directing,2,83467,Director,William A. Graham,
5674f7d092514179e1001b70,Production,0,108136,Associate Producer,Robert Dijoux,
5674f835c3a368167c001be4,Editing,2,417176,Editor,Art Seid,
5674f81592514179d2001b6f,Camera,0,1435312,Director of Photography,Terry K. Meade,
5674f7e992514179db001bcc,Production,0,1479129,Producer,Barry J. Weitz,
5674f80192514179e1001b75,Sound,0,1550912,Original Music Composer,George Romanis,
56534b51925141701000022a,Writing,2,100888,Screenplay,Chuck Jones,/6JpwLPN4ugD5sw5Z0zjPQf6nhh8.jpg
52fe4599c3a368484e064505,Directing,2,100890,Director,Abe Levitow,/51YA4HFfosLUptdam64lFncTK8d.jpg
52fe4599c3a368484e06450b,Directing,2,100891,Director,David Monahan,/2NzQDcARuhSn2CGS5IRPmeomIxt.jpg
56534b2e9251417010000226,Writing,0,933318,Book,Norton Juster,
57223f74c3a3681181004653,Writing,0,1612325,Screenplay,Sam Rosen,
52fe4a2bc3a36847f81be517,Directing,0,88939,Director,Donald G. Jackson,/whKF9Bo2samSqG63tkuTiDoFlAs.jpg
52fe4a2bc3a36847f81be51d,Writing,0,94040,Screenplay,Randall Frakes,
581675c9c3a36874b7010245,Writing,0,88939,Story,Donald G. Jackson,/whKF9Bo2samSqG63tkuTiDoFlAs.jpg
52fe4cb2c3a368484e1c2ef7,Directing,2,114464,Director,Javier Ruiz Caldera,
538777600e0a2614410042f4,Writing,0,1325729,Writer,Pablo Alén,
538777790e0a26144d004346,Writing,0,1325730,Writer,Breixo Corral,
545e43990e0a261fb3006bd5,Production,2,5268,Producer,Paulo Branco,/8kbzoASh1fsk47JOHxSfcZssAyD.jpg
545e43cf0e0a267080000001,Art,0,5270,Production Design,Zé Branco,
57c0c9c3925141498f004687,Camera,2,32506,Director of Photography,Julien Hirsch,
545e43c6c3a36841d3000250,Editing,2,41524,Editor,Martine Giordano,
545e438ec3a3686cbb001b63,Writing,0,64750,Writer,Pascal Bonitzer,
52fe46899251416c91057a8b,Directing,2,96627,Director,André Téchiné,/1briIztUPnyuSUwOWXaiFCpKOxV.jpg
545e437ec3a3685358006440,Writing,2,96627,Writer,André Téchiné,/1briIztUPnyuSUwOWXaiFCpKOxV.jpg
545e43d70e0a267080000003,Costume & Make-Up,0,411527,Costume Design,Christian Gasc,
545e43ac0e0a26042c0065b7,Production,0,1125522,Executive Producer,Souad Lamriki,
545e43860e0a26042c0065b3,Writing,0,1169376,Writer,Laurent Guyot,
545e43a4c3a368536200638a,Production,0,1307017,Executive Producer,Bénédicte Bellocq,
545e43b40e0a261fa6006c23,Sound,0,1383096,Original Music Composer,Juliette Garrigues,
58d3481dc3a368124f00a716,Camera,2,16324,Director of Photography,Federico G. Larraya,
52fe4c97c3a368484e1bdd6b,Writing,0,21228,Screenplay,Sandro Continenza,
58d347f09251411f8900a663,Writing,0,23359,Screenplay,Marcello Coscia,
58d348719251411fc500a4ac,Production,2,26710,Production Manager,Mario Mariani,
58d348369251411f8100a768,Editing,0,40889,Editor,Otello Colangeli,
58d348159251411fa500a487,Sound,0,32209,Original Music Composer,Giovanni Simonelli,
52fe4c97c3a368484e1bdd71,Writing,0,32209,Writer,Giovanni Simonelli,
52fe4c97c3a368484e1bdd77,Production,0,32210,Producer,Edmondo Amati,
52fe4c97c3a368484e1bdd65,Directing,2,32495,Director,Sergio Grieco,
52fe4c97c3a368484e1bdd7d,Sound,0,45670,Original Music Composer,Bruno Nicolai,
58d34827c3a368125f00a495,Camera,2,98746,Director of Photography,Alejandro Ulloa,
52fe4c97c3a368484e1bdd5f,Directing,2,101108,Director,Alberto De Martino,/agUF5xf7GSDxtRbzdshJOEcDgBa.jpg
58d3485e9251411faa00a233,Costume & Make-Up,0,138639,Key Hair Stylist,Giancarlo De Leonardis,
58d34854c3a368125f00a4b9,Costume & Make-Up,1,931616,Costume Design,Gaia Romanini,
58d34844c3a368128900aa4d,Art,0,976017,Set Decoration,Ramiro Gómez,
58d34809c3a3681267009834,Production,0,1008491,Producer,Jacques Roitfeld,
58d348669251411f9000a97d,Costume & Make-Up,0,1281679,Makeup Artist,Romolo de Martino,
58d3483dc3a3681267009861,Art,0,1313634,Art Direction,Nedo Azzini,
58d3487cc3a368126f009cba,Production,0,1608180,Production Manager,Michel Mombailly,
58d347fa9251411fdc00a8da,Writing,0,1782194,Screenplay,Hipólito de Diego,
58d3484c9251411fa500a4ba,Costume & Make-Up,0,1782195,Costume Design,Federico Forquet,
52fe43b4c3a36847f80691af,Sound,2,1259,Original Music Composer,Ennio Morricone,/tlntfyflyEHgJTFjqIgg8P8UIx9.jpg
52fe43b4c3a36847f80691a9,Camera,2,1657,Director of Photography,Henri Decaë,
52fe43b4c3a36847f806919d,Writing,2,34580,Screenplay,Henri Verneuil,/wwIBLr6pMIwdZYsBvvPAM1OX4zY.jpg
52fe43b4c3a36847f8069197,Directing,2,34580,Director,Henri Verneuil,/wwIBLr6pMIwdZYsBvvPAM1OX4zY.jpg
52fe43b4c3a36847f80691a3,Writing,0,35585,Screenplay,José Giovanni,/3O3mf4xMxzREEqdN1rqyJ6B6xJB.jpg
52fe48e0c3a368484e10f899,Directing,0,574033,Director,Efren C. Piñon,
52fe48e0c3a368484e10f89f,Writing,0,62311,Writer,Joe Mari Avellana,/9pRd5n8CdCRSkYWeqXrmWUOtnbf.jpg
52fe48e0c3a368484e10f8a5,Production,0,574034,Producer,Pio Lee,
52fe48e0c3a368484e10f8ab,Sound,0,574035,Original Music Composer,Ernani Cuenco,
52fe48e0c3a368484e10f8b1,Crew,0,288640,Cinematography,Ricardo Herrera,
52fe455c9251416c75053d43,Writing,2,89843,Writer,Oscar Kightley,/7yaqZT5e1UlxBmqQ3xpXAUP7SNL.jpg
52fe455c9251416c75053d37,Directing,0,89849,Director,Chris Graham,
52fe455c9251416c75053d3d,Writing,2,89850,Writer,James Griffin,
52fe463b9251416c9104da67,Sound,2,3249,Original Music Composer,Max Steiner,
52fe463b9251416c9104da61,Production,2,14446,Producer,Henry Blanke,
52fe463b9251416c9104da4f,Directing,2,29625,Director,Peter Godfrey,/8JDKncNgzfTNaW6WGCHTQoX36D4.jpg
52fe463b9251416c9104da73,Editing,2,29812,Editor,Clarence Kolster,
52fe463b9251416c9104da6d,Camera,2,30970,Director of Photography,Carl E. Guthrie,
52fe463b9251416c9104da55,Writing,0,121675,Novel,Wilkie Collins,
52fe463b9251416c9104da5b,Writing,0,121676,Writer,Stephen Morehouse Avery,
559c42e592514155bd00080e,Directing,0,1109615,Director,Jaron Henrie-McCrea,
559c42f692514155c30007fd,Writing,0,1109615,Writer,Jaron Henrie-McCrea,
559c430d92514155b30008a7,Writing,0,1485345,Writer,Carys Edwards,
57a16484c3a368479d004216,Production,0,1485345,Producer,Carys Edwards,
57a16492925141056d006bd9,Production,0,1109615,Producer,Jaron Henrie-McCrea,
57a164a092514108eb006756,Production,0,1660526,Producer,Vadin Lum You,
57a164b1c3a368798d0032a9,Production,0,1660526,Line Producer,Vadin Lum You,
57a164be9251416767004359,Camera,0,1109615,Director of Photography,Jaron Henrie-McCrea,
57a164cb925141100f003461,Editing,0,1660527,Editor,Eric Scherbarth,
57a164d9c3a36868310038bb,Art,0,1660528,Production Design,Jamie Mattone,
57618e25c3a368336a0001ba,Sound,2,2996,Original Music Composer,Giuseppe Becce,/s57mPCPHKqKAb4bVhMiZsIXNshn.jpg
52fe491a9251416c910a2b4d,Directing,2,13899,Director,G.W. Pabst,/bClbSJ23RmnZuELDzLG2a9WiLjx.jpg
57618e1c9251415c190001f7,Directing,0,31998,Assistant Director,Marc Sorkin,
57618e079251415c270001c9,Art,0,32000,Art Direction,Ernö Metzner,
57618dff9251415c2b0001b7,Camera,0,55140,Director of Photography,Guido Seeber,
57618df69251415c2100020f,Camera,0,55141,Director of Photography,Curt Oertel,
57618df0c3a368333d000239,Camera,0,55142,Director of Photography,Robert Lach,
52fe491a9251416c910a2b59,Writing,0,931502,Writer,Karl Abraham,
572873e1c3a3685b63001a75,Production,0,931503,Producer,Hans Neumann,
52fe491a9251416c910a2b5f,Writing,0,931503,Writer,Hans Neumann,
52fe491a9251416c910a2b65,Writing,2,931504,Writer,Colin Ross,
52fe491a9251416c910a2b6b,Writing,0,931505,Writer,Hanns Sachs,
57618e14c3a368336a0001b1,Production,0,1636390,Production Manager,Richard Ortlieb,
52fe45da9251416c91040b3b,Directing,0,5561,Director,Antonio Margheriti,/mQE61ZpPTZqQFJ4wHy1WA0Iz8Te.jpg
52fe45da9251416c91040b51,Writing,2,169742,Writer,Michael Rogers,
59e5458cc3a3681b00000a11,Directing,0,1906848,Continuity,Eva Koltay,
52fe4681c3a36847f8102ba7,Directing,2,70109,Director,Benny Chan,/g8DGwrVSCOpBv0VcjqBmpFtHB2Y.jpg
52fe4681c3a36847f8102bad,Writing,2,70109,Writer,Benny Chan,/g8DGwrVSCOpBv0VcjqBmpFtHB2Y.jpg
532ee3a89251413a7e00341e,Camera,0,70111,Director of Photography,Anthony Pun,
52fe451ac3a36847f80bcaa3,Editing,2,7712,Editor,Bob Murawski,/fADtjxosjUDT8AyZxTlqFYXUKuY.jpg
52fe451ac3a36847f80bca8b,Writing,2,19266,Author,Larry Cohen,/jB85d7bfXoIWW2nKxMe7fQJQ7rC.jpg
52fe451ac3a36847f80bca85,Directing,2,44765,Director,William Lustig,/9xmAzAD1As1NfBLeD2N5oiRoFp7.jpg
52fe451ac3a36847f80bca97,Sound,0,51704,Original Music Composer,Mark Governor,
52fe451ac3a36847f80bca91,Production,0,59952,Producer,George G. Braunstein,
52fe451ac3a36847f80bca9d,Camera,0,59953,Director of Photography,James A. Lebovitz,
52fe4bf6c3a368484e1a0535,Directing,0,89275,Director,Massimo Pupillo,
52fe45649251416c9103096b,Directing,2,16957,Director,Fenton Bailey,
52fe45649251416c91030971,Directing,2,16958,Director,Randy Barbato,
52fe45fa9251416c91044ebf,Directing,0,1000741,Director,Maciej Pieprzyca,
52fe45fa9251416c91044ec5,Writing,0,1000741,Writer,Maciej Pieprzyca,
52fe45fa9251416c91044ecb,Writing,0,1137861,Writer,Bartosz Kurowski,
53a74c990e0a26143f0049a8,Directing,0,1165667,Director,Khoa Lê,
5480912cc3a36829b50037c2,Writing,2,941427,Writer,Armando Gutiérrez,
5480913ec3a36817a5002cd9,Writing,0,1394514,Writer,Arthur L. Bernstein,/sf1sKt7EzL4hL45Iskl3kw8eYp4.jpg
548091519251414efa002ff1,Writing,0,1394515,Novel,Timothy Susanin,
5480917e9251416e81002e52,Production,0,1394514,Executive Producer,Arthur L. Bernstein,/sf1sKt7EzL4hL45Iskl3kw8eYp4.jpg
54d0f9829251417c1d00348f,Directing,0,1868,Director,Louis Lumière,/lUs39SIwG914ALb3ZwPaGs5gOJ4.jpg
54c6673bc3a368792900a913,Camera,0,1868,Camera Operator,Louis Lumière,/lUs39SIwG914ALb3ZwPaGs5gOJ4.jpg
52fe48f0c3a368484e112d21,Directing,2,96372,Director,Tom Clegg,
52fe48f0c3a368484e112d27,Writing,0,144862,Writer,Eoghan Harris,
52fe48f0c3a368484e112d2d,Writing,0,227688,Characters,Bernard Cornwell,
5833839d925141273c000a5f,Production,1,5776,Casting,Jaki Brown,
5833837d9251412736000a05,Editing,2,13522,Editor,Steven Nevius,
5833831592514127420009d2,Camera,0,67181,Director of Photography,Charlie Lieberman,
583382f3925141273600099b,Writing,0,96745,Screenplay,Stephen Milburn Anderson,
52fe4462c3a368484e01fe93,Directing,0,96745,Director,Stephen Milburn Anderson,
583383899251412742000a29,Sound,0,1102479,Original Music Composer,Tim Truman,
583383f6925141272f000ade,Art,0,1104955,Set Decoration,Caroline Stover,
583383ebc3a368338a000936,Costume & Make-Up,0,1446551,Costume Design,Mary Law Weir,
58338301c3a368338d000919,Writing,0,1712318,Novel,Donald Bakeer,
58338426925141273c000b0a,Art,0,1712319,Production Design,David Brian Miller,
58338446c3a368338d000a86,Art,0,1712320,Production Design,Marina Kieser,
583384539251412742000b1a,Art,0,1712321,Art Direction,Andrew D. Brothers,
583384659251412736000b15,Sound,0,1712322,Sound Mixer,Michael Florimbi,
566077bac3a36875ed003895,Visual Effects,0,16345,Special Effects Supervisor,Grégoire Delage,
566076a5c3a36875e9003f33,Sound,0,28686,Sound Re-Recording Mixer,Gérard Lamps,
52fe449ac3a36847f809fab9,Directing,0,54273,Director,Philippe Claudel,/iICPTjrz8OKVFAnCtXW1E9A3ZhC.jpg
551ec339925141374100346f,Writing,0,54273,Writer,Philippe Claudel,/iICPTjrz8OKVFAnCtXW1E9A3ZhC.jpg
52fe449ac3a36847f809faf3,Production,0,54283,Executive Producer,Sylvestre Guarino,
52fe449ac3a36847f809faf9,Costume & Make-Up,0,54284,Costume Design,Jacqueline Bouchard,
5660738ec3a36875f1003b3f,Directing,0,54285,Assistant Director,Julien Zidi,
52fe449ac3a36847f809fb05,Sound,0,54286,Original Music Composer,Jean-Louis Aubert,/5roLFeWmtTXhhTDKToyhQ7uUuGz.jpg
52fe449ac3a36847f809fb0b,Camera,0,54287,Director of Photography,Jérôme Alméras,
52fe449ac3a36847f809fb11,Production,2,54288,Producer,Yves Marmion,
52fe449ac3a36847f809fb17,Costume & Make-Up,0,73390,Costume Design,Laurence Esnault,
566076d8c3a36875e0004197,Sound,0,207879,Sound,Pierre Lenoir,
52fe449ac3a36847f809fb23,Costume & Make-Up,0,773968,Hairstylist,Patrick Girault,
5660786792514179180039c1,Crew,0,937622,Special Effects,Charles-Axel Vollard,
52fe449ac3a36847f809fb1d,Editing,1,1046678,Editor,Virginie Bruant,
566078ec9251417904003ba9,Camera,0,1176753,Camera Operator,Simon Beaufils,
56607a57c3a36875ed003910,Camera,0,1371220,Steadicam Operator,Jan Rubens,
56607569925141790c003a38,Sound,0,1409543,Sound Editor,Stéphane Brunclair,
56607628c3a36875f9004024,Crew,0,1410594,Sound Recordist,Nicolas d'Halluin,
56607214c3a36875f1003af4,Art,0,1416807,Production Design,Samuel Deshors,
56607667c3a36875ed00384c,Sound,0,1419155,Foley,Pascal Dedeye,
5660750bc3a36875e0004131,Sound,0,1487060,Foley,Julien Baissat,
566072cdc3a36875f4003a40,Costume & Make-Up,0,1544396,Hairstylist,Estelle Tolstoukine,
56607324c3a36875e00040c5,Crew,0,1544400,Post-Production Manager,Abraham Goldblat,
566074b5c3a36875e2003bc2,Art,0,1544409,Assistant Art Director,Romain Scavazza,
566075a6c3a36875e9003f06,Sound,0,1544410,Boom Operator,Denis Carquin,
566075f59251417918003958,Editing,0,1544412,Dialogue Editor,Guadalupe Cassius,
56607724925141790f003c6f,Sound,0,1544414,Sound mixer,Armelle Mahé,
566078b7925141790a003ca4,Camera,0,1544424,Grip,Damien Auriol,
566079309251412204002bf4,Lighting,0,1544426,Gaffer,Xavier Cholet,
566079869251417913003d78,Camera,0,1544427,Grip,Julien Coquillet,
566079bd925141790a003cec,Lighting,0,1544429,Electrician,Cyril Dupont,
566079f6c3a36875e2003cd3,Lighting,0,1544430,Electrician,Sébastien Plessis,
56607a36c3a36875e000427b,Camera,0,1544431,Additional Camera,Nicolas Rideau,
56607a95c3a36875e4003960,Camera,0,1544432,Still Photographer,Thierry Valletoux,
56607b1e9251417918003a43,Editing,0,1544433,Color Timer,Natacha Louis,
56607b74c3a36875e00042c1,Sound,0,1544434,Music,Edouard Dubois,
56607c03c3a36875e00042df,Directing,0,1544435,Script Supervisor,Lucie Truffaut,
56607c3a925141790f003d66,Production,0,1544436,Administration,Séverine Barré,
58630a8ec3a36852e0004b72,Editing,0,56761,Editor,Aram Nigoghossian,
58630a7c9251412b7b004af2,Crew,0,63099,Cinematography,Michael Fimognari,
559038fe9251414508000f0d,Directing,2,95324,Director,Michael C. Martin,
55903915c3a368434900363c,Writing,2,95324,Writer,Michael C. Martin,
58630a63c3a36852ba004c79,Sound,0,1432921,Music,Jim Dooley,
58630a1cc3a3680ab6000368,Art,0,1728847,Production Design,Adrina Garibian,
52fe43989251416c750167f3,Production,2,770,Producer,Jerry Bruckheimer,/lQu9eRzRX264j2LFQwvKC50wb9s.jpg
58f7d9919251413784000675,Production,1,1720,Casting,Ronna Kress,/8LIqLvnE7EIWHC50j0gmSO275nR.jpg
52fe43989251416c75016805,Production,2,2444,Executive Producer,Mike Stenson,
52fe43989251416c750167ff,Production,2,2446,Executive Producer,Chad Oman,/l84amvUZOrpSU5GRTDYoEkvbh25.jpg
52fe43989251416c7501681d,Editing,0,15841,Editor,William Goldenberg,/eOgoea8HbZt2TfLn0tDNI1TepSN.jpg
52fe43989251416c75016811,Sound,2,894,Original Music Composer,Trevor Rabin,
52fe43989251416c750167ed,Writing,2,3228,Screenplay,Scott Rosenberg,/3SqhCboi0IDCVGmEzGtmN4ZNV8I.jpg
52fe43989251416c75016823,Editing,2,5546,Editor,Jim May,
52fe43989251416c750167f9,Production,2,8299,Executive Producer,Andrew Mason,
52fe43989251416c7501680b,Production,0,10122,Executive Producer,Barry H. Waldman,
52fe43989251416c75016817,Camera,2,17629,Director of Photography,Peter Menzies Jr.,
58f7d998c3a3684572000615,Art,2,27749,Production Design,George Liddle,
52fe43989251416c750167e1,Directing,2,48980,Director,David McNally,/zDWpttAr1LAYj7uuOA0LCWO76TU.jpg
52fe43989251416c750167e7,Writing,2,53394,Screenplay,Steve Bing,
58f7d9a7c3a36844e2000693,Art,2,62484,Art Direction,Richard Hobbs,
58f7d99fc3a36845750005cb,Art,0,1271644,Art Direction,Guy Hendrix Dyas,
54e4a72bc3a368454b00a6cb,Editing,0,1428569,Editor,John Murray,
5544272f92514119e0000503,Visual Effects,0,1447503,Modeling,Matsune Suzuki,
58f7d9adc3a368451000062a,Art,0,1799546,Set Decoration,Lisa Milgate,
52fe4555c3a36847f80c83e7,Production,1,5507,Producer,Ronnie Yeskel,
52fe4555c3a36847f80c83f3,Production,1,5507,Casting,Ronnie Yeskel,
52fe4555c3a36847f80c83e1,Production,2,18826,Producer,Kim Magnusson,
52fe4555c3a36847f80c83ed,Camera,2,21419,Director of Photography,Irek Hartowicz,
52fe4555c3a36847f80c8405,Editing,0,60086,Editor,Blair Daily,
52fe4555c3a36847f80c83b7,Directing,0,61267,Director,Björne Larson,
52fe4555c3a36847f80c83bd,Writing,0,61269,Author,Lisa Taube,
52fe4555c3a36847f80c83c3,Production,0,61274,Producer,Rémi Kessler,
52fe4555c3a36847f80c83c9,Production,0,61273,Producer,Fredrik Holmström,
52fe4555c3a36847f80c83cf,Production,0,61270,Line Producer,Simon Edery,
52fe4555c3a36847f80c83d5,Writing,0,61271,Author,Björne Larson,
52fe4555c3a36847f80c83db,Production,0,61272,Executive Producer,Hans Lönnerheden,
52fe4555c3a36847f80c83f9,Production,0,61275,Producer,Johan Sandstrom,
52fe4555c3a36847f80c83ff,Sound,0,61276,Original Music Composer,Jon Rekdal,
52fe4555c3a36847f80c840b,Art,0,61277,Production Design,Denny Dugally,
52fe4555c3a36847f80c8411,Production,0,61278,Casting,Karen P. Morris,
52fe4555c3a36847f80c8417,Art,0,61279,Art Direction,Sanna Sevika Hansson,
52fe4555c3a36847f80c841d,Art,0,61280,Set Decoration,Steven St. John,
52fe4555c3a36847f80c8423,Art,0,61282,Set Decoration,Erin Hall,
52fe4555c3a36847f80c8429,Costume & Make-Up,0,61281,Costume Design,Gina Hendrix,
52fe464bc3a36847f80f7043,Directing,2,93905,Director,Allan Dwan,/2mWYpP6eRUkw4NC0rgy1n7xcLOu.jpg
52fe464bc3a36847f80f7077,Writing,0,144045,Theatre Play,Winchell Smith,
52fe464bc3a36847f80f7083,Writing,0,178338,Screenplay,Sig Herzig,
52fe464bc3a36847f80f7071,Writing,2,1113742,Novel,George Barr McCutcheon,
52fe464bc3a36847f80f707d,Writing,0,1168712,Theatre Play,Byron Ongley,
52fe464bc3a36847f80f7089,Writing,0,1168713,Screenplay,Charles Rodgers,
52fe464bc3a36847f80f708f,Writing,0,1168714,Screenplay,Wilkie C. Mahoney,
53b50fa00e0a2676c7001d22,Art,2,3648,Set Decoration,Henry Grace,
53b5100a0e0a2676b8001d10,Costume & Make-Up,0,14681,Hairstylist,Sydney Guilaroff,
53b50f680e0a2676bf001cd3,Art,2,10604,Art Direction,George W. Davis,
53b50f3f0e0a2676cf001ccb,Camera,2,14431,Director of Photography,Joseph F. Biroc,
53b50fe20e0a2676cf001cec,Costume & Make-Up,2,10796,Makeup Artist,Robert J. Schiffer,
52fe49a09251416c910b382b,Directing,2,18392,Director,Robert Aldrich,/gtXt9T1l4OSQdJvX5tLgmvUTSKE.jpg
53b50f170e0a2676d3001ce7,Production,2,18392,Producer,Robert Aldrich,/gtXt9T1l4OSQdJvX5tLgmvUTSKE.jpg
53b50f510e0a2676cf001cce,Editing,2,21781,Editor,Michael Luciano,
53b50f2b0e0a2676bb001d3a,Sound,2,21011,Music,Frank De Vol,
53b50f8c0e0a2676c7001d1c,Art,2,21873,Set Decoration,F. Keogh Gleason,
53b50e8c0e0a2676c7001cf0,Writing,2,22596,Screenplay,Hugo Butler,
53b50ff90e0a2676cf001cf5,Costume & Make-Up,2,29801,Makeup Artist,William Tuttle,
53b50fb70e0a2676bf001ce1,Costume & Make-Up,1,38229,Costume Design,Renié,/76N2CTu6h9sZZ8CfkexRlhFiVly.jpg
53b50eaf0e0a2676c7001cf6,Writing,1,99367,Screenplay,Jean Rouverol,/lxosoKzicsQ3w4BD8fWm1JZE1Yv.jpg
53b50ee70e0a2676b8001cd9,Writing,2,214572,Teleplay,Robert Thom,
53b50f790e0a2676b8001cfc,Art,2,959007,Art Direction,William Glasgow,
53b510570e0a2676cf001d07,Directing,0,1183417,Assistant Director,Charles C. Coleman,
53b50efd0e0a2676cb001cdc,Writing,0,1336833,Teleplay,Edward DeBlasio,
52fe4d23c3a36847f82508b9,Directing,2,21839,Director,David Drury,
588cd414c3a3681c1500211c,Writing,1,1676377,Novel,Martina Cole,
544f01380e0a2601d8000787,Sound,0,35330,Original Music Composer,Ian Thomas,
52fe48e5c3a36847f817f475,Directing,2,61961,Director,Dave Thomas,/qWQ330du0Uu1Q8wAq9hMoYmOJ5Q.jpg
544f0114c3a368532b0007c7,Writing,2,61961,Writer,Dave Thomas,/qWQ330du0Uu1Q8wAq9hMoYmOJ5Q.jpg
544f01280e0a263a07000870,Production,2,1261221,Producer,Josh Miller,
544f014cc3a368022a00089f,Camera,0,1378568,Director of Photography,John Spooner,
544f01590e0a263a0a000887,Editing,0,1378569,Editor,Doug Forbes,
544f0167c3a368022a0008a7,Art,0,1378570,Production Design,Scott Dobbie,
58a09f14c3a3684db9000978,Writing,2,33008,Screenplay,Menahem Golan,/qGtHMLd4E7tRyw75H4lWTRelW7B.jpg
52fe4ac5c3a36847f81e083d,Directing,2,33008,Director,Menahem Golan,/qGtHMLd4E7tRyw75H4lWTRelW7B.jpg
